fold,user_id,n_u,aff_pct_u,segment
0,129,25,56.9459172852598,regular
0,130,286,21.73913043478261,regular
0,131,25,92.04665959703075,trend
0,132,19,92.25874867444327,new
0,133,23,31.283138918345703,regular
0,134,22,15.37645811240721,new
0,135,47,30.010604453870627,regular
0,136,30,83.13891834570519,trend
0,137,38,47.82608695652174,regular
0,138,42,92.6829268292683,trend
0,139,18,86.10816542948038,new
0,140,18,9.225874867444327,new
0,141,95,10.498409331919406,regular
0,142,27,66.70201484623541,regular
0,143,18,10.286320254506894,new
0,144,178,68.50477200424177,regular
0,145,273,17.709437963944858,regular
0,146,21,54.612937433722166,new
0,147,17,46.553552492046656,new
0,148,53,90.98621420996818,trend
0,149,31,29.48038176033934,regular
0,150,25,70.73170731707317,regular
0,151,264,59.27889713679746,regular
0,152,85,26.193001060445386,regular
0,153,20,99.15164369034994,new
0,154,42,96.28844114528103,trend
0,155,18,0.3181336161187699,new
0,156,32,93.84941675503711,trend
0,157,43,61.50583244962884,regular
0,158,150,45.06892895015906,regular
0,159,94,3.923647932131495,regular
0,160,103,67.86850477200424,regular
0,161,47,93.00106044538707,trend
0,162,34,55.885471898197245,regular
0,163,19,89.92576882290561,new
0,164,50,12.513255567338282,regular
0,165,26,84.6235418875928,trend
0,166,18,13.997879109225874,new
0,167,54,46.02332979851538,regular
0,168,62,6.680805938494168,regular
0,169,33,91.30434782608695,trend
0,170,19,0.2120890774125133,new
0,171,24,69.98939554612937,regular
0,172,21,84.41145281018028,new
0,173,37,3.4994697773064685,regular
0,174,156,21.527041357370095,regular
0,175,32,97.03075291622481,trend
0,176,53,37.96394485683987,regular
0,177,101,72.95864262990456,regular
0,178,235,48.78048780487805,regular
0,179,35,62.03605514316013,regular
0,180,51,61.82396606574761,regular
0,181,273,8.589607635206786,regular
0,182,24,89.07741251325557,trend
0,183,45,27.67762460233298,regular
0,184,206,62.884411452810184,regular
0,185,42,91.09225874867445,trend
0,186,72,13.785790031813361,regular
0,187,47,79.53340402969246,regular
0,188,98,64.58112407211028,regular
0,189,160,76.24602332979852,regular
0,190,51,20.14846235418876,regular
0,191,22,87.91092258748674,new
0,192,29,72.1102863202545,regular
0,193,108,20.254506892895016,regular
0,194,270,46.34146341463415,regular
0,195,79,26.299045599151643,regular
0,196,34,30.858960763520678,regular
0,197,105,39.76670201484623,regular
0,198,155,67.55037115588547,regular
0,199,34,23.753976670201485,regular
0,200,183,31.81336161187699,regular
0,201,334,49.52279957582185,regular
0,202,18,97.5609756097561,new
0,203,37,25.13255567338282,regular
0,204,35,82.18451749734889,trend
0,205,19,39.660657476139974,new
0,206,47,32.44962884411453,regular
0,207,183,39.44856839872747,regular
0,208,28,45.49310710498409,regular
0,209,28,53.87062566277837,regular
0,210,114,67.65641569459173,regular
0,211,32,75.39766702014846,regular
0,212,21,96.18239660657476,new
0,213,108,74.12513255567337,regular
0,214,110,89.81972428419937,trend
0,215,77,92.89501590668081,trend
0,216,115,68.29268292682927,regular
0,217,68,18.87592788971368,regular
0,218,47,65.64156945917286,regular
0,219,24,38.70625662778367,regular
0,220,18,11.452810180275716,new
0,221,126,38.06998939554613,regular
0,222,341,17.815482502651115,regular
0,223,91,15.1643690349947,regular
0,224,123,18.345705196182397,regular
0,225,21,94.80381760339343,new
0,226,44,78.57900318133616,regular
0,227,50,30.75291622481442,regular
0,228,18,98.19724284199364,new
0,229,27,72.64050901378579,regular
0,230,113,75.0795334040297,regular
0,231,17,62.67232237539767,new
0,232,77,96.60657476139978,trend
0,233,97,83.56309650053022,trend
0,234,360,47.720042417815485,regular
0,235,75,89.7136797454931,trend
0,236,103,81.6542948038176,regular
0,237,42,97.87910922587487,trend
0,238,25,3.1813361611876987,regular
0,239,131,83.66914103923648,trend
0,240,21,14.74019088016967,new
0,241,20,19.300106044538705,new
0,242,16,24.284199363732768,new
0,243,66,64.89925768822906,regular
0,244,203,23.223753976670203,regular
0,245,19,51.961823966065744,new
0,246,173,21.951219512195124,regular
0,247,21,85.15376458112407,new
0,248,47,89.60763520678685,trend
0,249,139,69.03499469777307,regular
0,250,105,67.2322375397667,regular
0,251,69,63.52067868504771,regular
0,252,18,61.08165429480382,new
0,253,80,84.83563096500531,trend
0,254,131,32.237539766702014,regular
0,255,68,3.8176033934252387,regular
0,256,172,18.55779427359491,regular
0,257,44,63.94485683987274,regular
0,258,18,45.387062566277834,new
0,259,39,74.01908801696713,regular
0,260,18,37.22163308589608,new
0,261,22,0.5302226935312832,new
0,262,136,44.962884411452805,regular
0,263,100,90.66808059384942,trend
0,264,97,53.446447507953344,regular
0,265,41,33.085896076352064,regular
0,266,18,81.76033934252386,new
0,267,158,41.35737009544008,regular
0,268,288,23.647932131495228,regular
0,269,285,54.82502651113468,regular
0,270,115,31.17709437963945,regular
0,271,243,69.14103923647932,regular
0,272,44,98.93955461293743,trend
0,273,17,62.3541887592789,new
0,274,62,33.51007423117709,regular
0,275,85,42.20572640509014,regular
0,276,430,21.633085896076352,regular
0,277,47,43.47826086956522,regular
0,278,19,98.30328738069989,new
0,279,351,20.0424178154825,regular
0,280,227,23.329798515376456,regular
0,281,23,0.9544008483563097,regular
0,282,18,19.51219512195122,new
0,283,44,64.36903499469777,regular
0,284,42,44.53870625662778,regular
0,285,26,93.95546129374337,trend
0,286,237,32.87380699893955,regular
0,287,53,67.33828207847296,regular
0,288,61,90.77412513255567,trend
0,289,24,11.028632025450689,regular
0,290,132,46.447507953340406,regular
0,291,244,20.46659597030753,regular
0,292,108,79.95758218451749,regular
0,293,345,37.433722163308595,regular
0,294,130,13.679745493107104,regular
0,295,167,49.09862142099682,regular
0,296,122,85.04772004241782,trend
0,297,161,68.71686108165429,regular
0,298,112,82.29056203605515,trend
0,299,239,56.415694591728524,regular
0,300,17,5.1961823966065745,new
0,301,236,34.146341463414636,regular
0,302,18,0.4241781548250266,new
0,303,427,22.375397667020145,regular
0,304,21,4.029692470837752,new
0,305,186,71.26193001060446,regular
0,306,26,13.467656415694593,regular
0,307,97,79.74549310710498,regular
0,308,338,53.022269353128316,regular
0,309,17,13.891834570519618,new
0,310,16,80.6998939554613,new
0,311,246,49.73488865323436,regular
0,312,191,78.26086956521739,regular
0,313,231,54.93107104984093,regular
0,314,196,12.30116648992577,regular
0,315,74,78.89713679745493,regular
0,316,67,93.31919406150583,trend
0,317,19,0.7423117709437964,new
0,318,150,40.50901378579003,regular
0,319,19,18.027571580063626,new
0,320,127,16.861081654294804,regular
0,321,108,89.39554612937434,trend
0,322,43,98.09119830328738,trend
0,323,79,58.536585365853654,regular
0,324,58,8.695652173913043,regular
0,325,116,81.97242841993638,regular
0,326,168,72.74655355249205,regular
0,327,249,54.40084835630965,regular
0,328,244,44.008483563096505,regular
0,329,55,79.32131495227995,regular
0,330,130,52.91622481442205,regular
0,331,58,73.06468716861082,regular
0,332,153,22.799575821845174,regular
0,333,22,95.864262990456,new
0,334,279,56.733828207847296,regular
0,335,19,7.953340402969247,new
0,336,115,14.209968186638388,regular
0,337,30,52.27995758218452,regular
0,338,62,88.44114528101802,trend
0,339,212,65.42948038176034,regular
0,340,36,76.45811240721103,regular
0,341,17,2.1208907741251326,new
0,342,178,47.61399787910923,regular
0,343,204,57.90031813361611,regular
0,344,164,54.718981972428416,regular
0,345,204,43.16012725344645,regular
0,346,173,36.16118769883351,regular
0,347,179,32.66171792152704,regular
0,348,51,9.11983032873807,regular
0,349,36,14.103923647932131,regular
0,350,43,96.92470837751856,trend
0,351,36,7.635206786850477,regular
0,352,34,94.59172852598091,trend
0,353,22,80.9119830328738,new
0,354,196,74.23117709437965,regular
0,355,17,4.453870625662779,new
0,356,18,40.402969247083774,new
0,357,65,6.786850477200425,regular
0,358,31,75.50371155885472,regular
0,359,24,25.6627783669141,regular
0,360,86,85.89607635206788,trend
0,361,107,69.4591728525981,regular
0,362,22,9.013785790031813,new
0,363,275,32.97985153764581,regular
0,364,17,6.362672322375397,new
0,365,48,51.74973488865323,regular
0,366,26,26.511134676564158,regular
0,367,50,48.46235418875928,regular
0,368,38,81.33616118769883,regular
0,369,19,58.74867444326617,new
0,370,65,93.74337221633085,trend
0,371,42,94.27359490986214,trend
0,372,55,29.90455991516437,regular
0,373,201,52.17391304347826,regular
0,374,243,21.208907741251327,regular
0,375,25,50.26511134676564,regular
0,376,27,79.00318133616119,regular
0,377,29,64.68716861081654,regular
0,378,329,29.056203605514312,regular
0,379,162,70.20148462354189,regular
0,380,137,83.881230116649,trend
0,381,109,53.23435843054083,regular
0,382,44,80.59384941675503,regular
0,383,61,95.01590668080594,trend
0,384,18,46.65959703075291,new
0,385,239,63.0965005302227,regular
0,386,19,40.19088016967126,new
0,387,269,50.58324496288441,regular
0,388,44,35.2067868504772,regular
0,389,239,57.37009544008483,regular
0,390,26,62.142099681866384,regular
0,391,107,82.71474019088016,trend
0,392,94,71.68610816542949,regular
0,393,365,14.422057264050903,regular
0,394,121,35.63096500530223,regular
0,395,50,85.47189819724285,trend
0,396,43,3.0752916224814424,regular
0,397,90,79.42735949098622,regular
0,398,153,72.8525980911983,regular
0,399,259,23.01166489925769,regular
0,400,19,10.07423117709438,new
0,401,136,67.02014846235419,regular
0,402,57,82.6086956521739,trend
0,403,41,45.705196182396605,regular
0,404,35,19.618239660657476,regular
0,405,456,21.314952279957584,regular
0,406,293,55.77942735949099,regular
0,407,198,58.430540827147404,regular
0,408,23,23.435843054082714,regular
0,409,160,78.4729586426299,regular
0,410,25,60.33934252386002,regular
0,411,48,82.50265111346765,trend
0,412,44,85.79003181336161,trend
0,413,44,47.50795334040297,regular
0,414,21,73.80699893955462,new
0,415,19,70.4135737009544,new
0,416,418,29.5864262990456,regular
0,417,314,24.60233297985154,regular
0,418,17,74.97348886532343,new
0,419,27,94.16755037115588,trend
0,420,31,72.32237539766702,regular
0,421,54,96.8186638388123,trend
0,422,84,42.84199363732768,regular
0,423,55,49.310710498409335,regular
0,424,38,56.30965005302227,regular
0,425,178,47.08377518557794,regular
0,426,85,90.2439024390244,trend
0,427,26,12.937433722163307,regular
0,428,47,17.17921527041357,regular
0,429,360,39.87274655355249,regular
0,430,55,86.74443266171792,trend
0,431,17,5.938494167550371,new
0,432,53,45.91728525980912,regular
0,433,35,77.09437963944858,regular
0,434,39,11.876988335100743,regular
0,435,324,25.874867444326615,regular
0,436,124,28.63202545068929,regular
0,437,216,58.96076352067868,regular
0,438,25,38.3881230116649,regular
0,439,26,26.617179215270415,regular
0,440,40,38.91834570519618,regular
0,441,17,52.59809119830329,new
0,442,123,29.374337221633084,regular
0,443,21,9.968186638388122,new
0,444,19,66.48992576882291,new
0,445,108,42.52386002120891,regular
0,446,31,2.2269353128313893,regular
0,447,120,46.23541887592789,regular
0,448,31,25.45068928950159,regular
0,449,60,48.992576882290564,regular
0,450,447,36.79745493107105,regular
0,451,81,4.241781548250265,regular
0,452,167,73.38282078472959,regular
0,453,132,48.038176033934256,regular
0,454,195,63.41463414634146,regular
0,455,156,44.64475079533404,regular
0,456,184,50.05302226935313,regular
0,457,227,44.85683987274655,regular
0,458,150,75.71580063626723,regular
0,459,100,19.830328738069987,regular
0,460,58,55.46129374337222,regular
0,461,20,60.6574761399788,new
0,462,26,33.72216330858961,regular
0,463,113,29.268292682926827,regular
0,464,42,55.991516436903495,regular
0,465,70,95.75821845174973,trend
0,466,85,68.9289501590668,regular
0,467,39,71.47401908801697,regular
0,468,119,78.04878048780488,regular
0,469,36,92.36479321314953,trend
0,470,48,23.117709437963946,regular
0,471,27,16.96712619300106,regular
0,472,223,17.921527041357372,regular
0,473,28,78.36691410392365,regular
0,474,283,69.88335100742312,regular
0,475,18,95.54612937433721,new
0,476,68,15.69459172852598,regular
0,477,31,5.090137857900318,regular
0,478,99,51.64369034994698,regular
0,479,159,61.93001060445387,regular
0,480,51,98.83351007423119,trend
0,481,49,81.01802757158006,regular
0,482,22,8.059384941675503,new
0,483,47,73.5949098621421,regular
0,484,116,58.112407211028625,regular
0,485,23,14.952279957582185,regular
0,486,148,18.66383881230117,regular
0,487,191,38.49416755037115,regular
0,488,132,76.35206786850478,regular
0,489,92,7.84729586426299,regular
0,490,48,71.3679745493107,regular
0,491,27,77.51855779427359,regular
0,492,47,94.48568398727465,trend
0,493,112,53.65853658536586,regular
0,494,40,85.25980911983034,trend
0,495,180,31.919406150583246,regular
0,496,113,61.187698833510076,regular
0,497,226,16.224814422057264,regular
0,498,125,81.12407211028632,regular
0,499,87,90.88016967126194,trend
0,500,182,29.798515376458113,regular
0,501,58,9.650053022269352,regular
0,502,33,2.332979851537646,regular
0,503,132,77.41251325556733,regular
0,504,210,28.101802757158005,regular
0,505,91,59.1728525980912,regular
0,506,206,41.993637327677625,regular
0,507,47,25.556733828207847,regular
0,508,77,82.82078472958642,trend
0,509,29,20.572640509013787,regular
0,510,27,1.8027571580063628,regular
0,511,19,8.271474019088016,new
0,512,16,100.0,new
0,513,17,74.33722163308589,new
0,514,162,72.42841993637327,regular
0,515,33,11.134676564156946,regular
0,516,18,95.22799575821846,new
0,517,32,34.78260869565217,regular
0,518,61,15.482502651113467,regular
0,519,37,8.8016967126193,regular
0,520,20,18.981972428419937,new
0,521,122,54.5068928950159,regular
0,522,26,97.45493107104984,trend
0,523,87,43.69034994697773,regular
0,524,257,53.128313891834566,regular
0,525,47,19.19406150583245,regular
0,526,61,42.62990455991517,regular
0,527,120,88.22905620360551,trend
0,528,45,74.65535524920467,regular
0,529,36,1.4846235418875928,regular
0,530,38,88.01696712619301,trend
0,531,26,2.651113467656416,regular
0,532,214,48.35630965005302,regular
0,533,216,52.49204665959704,regular
0,534,68,6.468716861081654,regular
0,535,183,73.70095440084835,regular
0,536,144,63.3085896076352,regular
0,537,426,45.59915164369035,regular
0,538,69,91.9406150583245,trend
0,539,47,86.3202545068929,trend
0,540,51,11.770943796394485,regular
0,541,110,32.13149522799576,regular
0,542,121,64.15694591728526,regular
0,543,149,67.9745493107105,regular
0,544,25,2.4390243902439024,regular
0,545,144,33.19194061505832,regular
0,546,50,38.17603393425239,regular
0,547,18,67.12619300106044,new
0,548,125,41.145281018027575,regular
0,549,21,59.06680805938495,new
0,550,33,16.542948038176032,regular
0,551,261,36.267232237539766,regular
0,552,73,15.588547189819725,regular
0,553,88,92.57688229056204,trend
0,554,98,51.537645811240715,regular
0,555,45,63.20254506892895,regular
0,556,34,94.06150583244963,trend
0,557,46,38.282078472958645,regular
0,558,17,71.04984093319194,new
0,559,62,78.79109225874868,regular
0,560,86,57.68822905620361,regular
0,561,276,55.567338282078474,regular
0,562,64,79.10922587486743,regular
0,563,26,21.42099681866384,regular
0,564,27,77.94273594909862,regular
0,565,26,62.24814422057264,regular
0,566,126,64.47507953340403,regular
0,567,133,84.94167550371155,trend
0,568,72,84.72958642629904,trend
0,569,61,28.31389183457052,regular
0,570,19,5.302226935312832,new
0,571,15,99.68186638388123,new
0,572,17,24.920466595970307,new
0,573,42,96.39448568398727,trend
0,574,37,58.006362672322375,regular
0,575,23,99.78791092258749,trend
0,576,30,74.5493107104984,regular
0,577,160,39.130434782608695,regular
0,578,20,12.407211028632027,new
0,579,64,66.80805938494167,regular
0,580,40,11.983032873807,regular
0,581,22,95.65217391304348,new
0,582,55,30.3287380699894,regular
0,583,23,93.4252386002121,trend
0,584,20,85.5779427359491,new
0,585,55,50.79533404029692,regular
0,586,148,23.54188759278897,regular
0,587,85,8.907741251325557,regular
0,588,189,36.37327677624602,regular
0,589,38,4.7720042417815485,regular
0,590,40,53.34040296924708,regular
0,591,69,66.59597030752916,regular
0,592,280,53.97667020148462,regular
0,593,135,42.735949098621425,regular
0,594,20,90.03181336161188,new
0,595,77,17.073170731707318,regular
0,596,18,16.118769883351007,new
0,597,33,19.724284199363733,regular
0,598,22,4.665959703075292,new
0,599,40,3.3934252386002126,regular
0,600,78,32.0254506892895,regular
0,601,133,60.23329798515377,regular
0,602,25,34.35843054082714,regular
0,603,40,79.63944856839873,regular
0,604,24,66.38388123011664,regular
0,605,76,73.17073170731707,regular
0,606,197,48.67444326617179,regular
0,607,32,86.21420996818664,trend
0,608,130,68.08059384941676,regular
0,609,24,27.889713679745494,regular
0,610,62,97.34888653234358,trend
0,611,34,58.21845174973489,regular
0,612,24,56.09756097560976,regular
0,613,22,99.46977730646871,new
0,614,35,6.044538706256628,regular
0,615,87,73.27677624602333,regular
0,616,36,35.418875927889715,regular
0,617,91,68.18663838812301,regular
0,618,185,60.97560975609756,regular
0,619,80,36.47932131495228,regular
0,620,95,20.67868504772004,regular
0,621,145,21.10286320254507,regular
0,622,186,40.29692470837752,regular
0,623,39,82.39660657476139,trend
0,624,118,20.784729586426298,regular
0,625,85,72.00424178154825,regular
0,626,28,38.60021208907741,regular
0,627,155,34.676564156945915,regular
0,628,22,28.525980911983034,new
0,629,100,72.21633085896076,regular
0,630,91,28.419936373276776,regular
0,631,17,11.240721102863201,new
0,632,104,82.07847295864264,regular
0,633,50,66.91410392364793,regular
0,634,117,24.708377518557796,regular
0,635,29,11.558854718981973,regular
0,636,18,76.9883351007423,new
0,637,85,18.769883351007426,regular
0,638,58,80.80593849416755,regular
0,639,132,66.2778366914104,regular
0,640,96,50.37115588547189,regular
0,641,35,88.65323435843054,trend
0,642,265,17.497348886532343,regular
0,643,174,60.86956521739131,regular
0,644,35,11.664899257688228,regular
0,645,105,77.7306468716861,regular
0,646,31,3.2873806998939554,regular
0,647,51,40.61505832449629,regular
0,648,261,27.359490986214208,regular
0,649,21,40.721102863202546,new
0,650,260,43.37221633085896,regular
0,651,18,59.80911983032874,new
0,652,18,5.832449628844114,new
0,653,235,31.601272534464474,regular
0,654,122,57.26405090137858,regular
0,655,497,37.53976670201485,regular
0,656,20,56.62778366914104,new
0,657,26,35.100742311770944,regular
0,658,60,90.45599151643691,trend
0,659,159,69.56521739130434,regular
0,660,199,43.266171792152704,regular
0,661,99,84.09331919406151,trend
0,662,16,88.86532343584305,new
0,663,137,46.76564156945917,regular
0,664,145,75.82184517497349,regular
0,665,126,58.85471898197243,regular
0,666,206,73.48886532343585,regular
0,667,41,94.90986214209968,trend
0,668,40,34.252386002120886,regular
0,669,90,86.42629904559915,trend
0,670,40,87.8048780487805,trend
0,671,105,27.465535524920465,regular
0,672,25,25.026511134676564,regular
0,673,30,52.06786850477201,regular
0,674,35,33.404029692470836,regular
0,675,24,63.62672322375398,regular
0,676,65,76.88229056203606,regular
0,677,44,6.892895015906681,regular
0,678,24,93.21314952279958,trend
0,679,54,84.51749734888652,trend
0,680,33,81.86638388123012,regular
0,681,18,9.75609756097561,new
0,682,325,24.496288441145282,regular
0,683,63,37.11558854718982,regular
0,684,75,40.084835630965,regular
0,685,18,13.149522799575822,new
0,686,59,98.5153764581124,trend
0,687,18,5.620360551431601,new
0,688,19,4.878048780487805,new
0,689,29,34.57051961823966,regular
0,690,94,34.994697773064686,regular
0,691,26,94.69777306468717,trend
0,692,35,24.814422057264053,regular
0,693,132,78.68504772004242,regular
0,694,139,78.15482502651113,regular
0,695,34,10.922587486744433,regular
0,696,22,88.97136797454931,new
0,697,86,12.83138918345705,regular
0,698,113,83.77518557794274,trend
0,699,125,22.26935312831389,regular
0,700,18,99.89395546129374,new
0,701,29,95.3340402969247,trend
0,702,27,5.514316012725344,regular
0,703,40,47.295864262990456,regular
0,704,79,87.38069989395547,trend
0,705,98,43.05408271474019,regular
0,706,26,41.46341463414634,regular
0,707,194,52.38600212089077,regular
0,708,93,14.528101802757156,regular
0,709,121,44.22057264050901,regular
0,710,72,91.83457051961824,trend
0,711,190,50.47720042417816,regular
0,712,141,25.23860021208908,regular
0,713,22,64.7932131495228,new
0,714,38,18.133616118769883,regular
0,715,144,49.20466595970308,regular
0,716,238,61.39978791092259,regular
0,717,80,17.6033934252386,regular
0,718,34,4.984093319194061,regular
0,719,60,65.11134676564157,regular
0,720,26,86.85047720042418,trend
0,721,140,29.692470837751856,regular
0,722,37,7.317073170731707,regular
0,723,18,95.44008483563097,new
0,724,69,6.998939554612937,regular
0,725,21,16.755037115588546,new
0,726,21,3.711558854718982,new
0,727,274,23.860021208907742,regular
0,728,20,7.529162248144221,new
0,729,18,5.726405090137858,new
0,730,34,48.568398727465535,regular
0,731,73,83.24496288441145,trend
0,732,18,1.378579003181336,new
0,733,91,20.890774125132555,regular
0,734,54,88.54718981972428,trend
0,735,44,62.77836691410392,regular
0,736,19,57.582184517497346,new
0,737,28,98.72746553552491,trend
0,738,133,69.77730646871686,regular
0,739,29,97.77306468716861,trend
0,740,17,6.150583244962885,new
0,741,89,55.35524920466596,regular
0,742,22,90.56203605514315,new
0,743,31,41.251325556733825,regular
0,744,23,98.40933191940616,trend
0,745,54,97.98515376458113,trend
0,746,57,69.24708377518559,regular
0,747,249,70.51961823966066,regular
0,748,92,87.69883351007424,trend
0,749,263,30.116648992576884,regular
0,750,29,1.5906680805938493,regular
0,751,142,64.050901378579,regular
0,752,61,18.23966065747614,regular
0,753,46,99.25768822905621,trend
0,754,29,19.088016967126194,regular
0,755,34,3.6055143160127257,regular
0,756,92,45.17497348886532,regular
0,757,143,30.434782608695656,regular
0,758,310,39.55461293743372,regular
0,759,25,24.390243902439025,regular
0,760,36,53.552492046659594,regular
0,761,56,14.846235418875928,regular
0,762,18,63.73276776246023,new
0,763,106,80.48780487804879,regular
0,764,95,39.978791092258746,regular
0,765,20,87.48674443266172,new
0,766,154,71.898197242842,regular
0,767,32,87.59278897136798,trend
0,768,57,50.90137857900318,regular
0,769,24,2.863202545068929,regular
0,770,54,25.980911983032872,regular
0,771,55,65.00530222693531,regular
0,772,28,8.377518557794273,regular
0,773,139,55.67338282078473,regular
0,774,189,35.843054082714744,regular
0,775,24,74.86744432661719,regular
0,776,86,74.44326617179216,regular
0,777,30,71.79215270413573,regular
0,778,58,59.490986214209975,regular
0,779,32,22.481442205726403,regular
0,780,47,95.97030752916224,trend
0,781,33,98.62142099681867,trend
0,782,129,13.255567338282079,regular
0,783,26,7.423117709437964,regular
0,784,35,28.844114528101805,regular
0,785,22,96.50053022269353,new
0,786,95,77.62460233297985,regular
0,787,44,16.01272534464475,regular
0,788,216,32.34358430540827,regular
0,789,28,77.83669141039236,regular
0,790,190,19.936373276776244,regular
0,791,21,40.8271474019088,new
0,792,38,15.058324496288442,regular
0,793,42,16.33085896076352,regular
0,794,33,81.23011664899258,regular
0,795,126,23.966065747614,regular
0,796,308,37.009544008483566,regular
0,797,23,20.360551431601273,regular
0,798,195,18.451749734888654,regular
0,799,20,91.72852598091198,new
0,800,24,52.70413573700954,regular
0,801,22,0.8483563096500532,new
0,802,65,24.072110286320257,regular
0,803,29,2.014846235418876,regular
0,804,274,37.32767762460234,regular
0,805,243,27.783669141039237,regular
0,806,123,70.62566277836692,regular
0,807,172,42.94803817603394,regular
0,808,19,5.408271474019088,new
0,809,18,49.62884411452811,new
0,810,23,2.545068928950159,regular
0,811,17,2.757158006362672,new
0,812,15,4.559915164369035,new
0,813,26,1.9088016967126193,regular
0,814,31,36.05514316012725,regular
0,815,157,71.15588547189819,regular
0,816,19,7.104984093319194,new
0,817,31,4.3478260869565215,regular
0,818,17,49.840933191940614,new
0,819,23,54.2948038176034,regular
0,820,18,53.76458112407211,new
0,821,53,74.76139978791092,regular
0,822,20,57.476139978791096,new
0,823,157,62.990455991516434,regular
0,824,18,0.10604453870625664,new
0,825,122,14.634146341463413,regular
0,826,99,34.88865323435843,regular
0,827,24,41.88759278897137,regular
0,828,82,41.675503711558854,regular
